hip_pitch,knee,torso_height,torso_pitch,knee_forward,com_to_wheel,geometric_height,knee_forward_ok,torso_upright,com_near_wheel,full_static,analytic_height,analytic_knee_forward,target_height,com_tolerance
-0.4228187919463087,0.7026845637583894,0.547254866135662,0.0,0.10668572698281499,0.2856397601463374,False,True,True,False,False,0.5062092466585992,-0.10668648573834383,0.5,0.03
-0.4228187919463087,0.7241610738255035,0.5418004581960009,0.0,0.10668572698281499,0.28785973446880875,False,True,True,False,False,0.5044862478512667,-0.10668648573834383,0.5,0.03
-0.4228187919463087,0.7456375838926177,0.5362929410809617,0.0,0.10668572698281499,0.28997648342879645,False,True,True,False,False,0.5026399259620927,-0.10668648573834383,0.5,0.03
-0.4228187919463087,0.7671140939597316,0.5307348549827688,0.0,0.10668572698281499,0.2919890307335094,False,True,True,False,False,0.500671132556748,-0.10668648573834383,0.5,0.03
-0.4228187919463087,0.7885906040268458,0.5251287634172128,0.0,0.10668572698281499,0.2938964481503319,False,True,True,False,False,0.49858077568755366,-0.10668648573834383,0.5,0.03
-0.4228187919463087,0.8100671140939599,0.519477252041298,0.0,0.10668572698281499,0.2956978559349443,False,True,True,False,False,0.49636981947466674,-0.10668648573834383,0.5,0.03
-0.4228187919463087,0.8315436241610739,0.5137829274606787,0.0,0.10668572698281499,0.29739242323708226,False,True,True,False,False,0.4940392836614059,-0.10668648573834383,0.5,0.03
-0.4228187919463087,0.853020134228188,0.5080484160274334,0.0,0.10668572698281499,0.2989793684837431,True,True,True,False,False,0.49159024314392286,-0.10668648573834383,0.5,0.03
-0.4228187919463087,0.8744966442953022,0.5022763626287324,0.0,0.10668572698281499,0.3004579597396652,True,True,True,False,False,0.4890238274754355,-0.10668648573834383,0.5,0.03
-0.4228187919463087,0.8959731543624163,0.4964694294669537,0.0,0.10668572698281499,0.30182751504491334,True,True,True,False,False,0.4863412203452524,-0.10668648573834383,0.5,0.03
-0.4228187919463087,0.9174496644295305,0.49063029483181636,0.0,0.10668572698281499,0.3030874027294138,True,True,True,False,False,0.4835436590328284,-0.10668648573834383,0.5,0.03
-0.4228187919463087,0.9389261744966444,0.48476165186509174,0.0,0.10668572698281499,0.3042370417042956,False,True,True,False,False,0.48063243383710325,-0.10668648573834383,0.5,0.03
-0.4228187919463087,0.9604026845637585,0.47886620731846485,0.0,0.10668572698281499,0.30527590172990127,False,True,True,False,False,0.47760888748138597,-0.10668648573834383,0.5,0.03
-0.4228187919463087,0.9818791946308727,0.47294668030511966,0.0,0.10668572698281499,0.30620350366034577,False,True,True,False,False,0.47447441449406086,-0.10668648573834383,0.5,0.03
-0.4228187919463087,1.0033557046979866,0.4670058010456217,0.0,0.10668572698281499,0.3070194196645093,False,True,True,False,False,0.4712304605653989,-0.10668648573834383,0.5,0.03
-0.4228187919463087,1.0248322147651008,0.4610463096086782,0.0,0.10668572698281499,0.30772327342336303,False,True,True,False,False,0.46787852188077256,-0.10668648573834383,0.5,0.03
-0.4228187919463087,1.046308724832215,0.45507095464735636,0.0,0.10668572698281499,0.30831474030353573,False,True,True,False,False,0.4644201444305811,-0.10668648573834383,0.5,0.03
-0.4228187919463087,1.067785234899329,0.44908249213134177,0.0,0.10668572698281499,0.3087935475070419,False,True,True,False,False,0.46085692329720485,-0.10668648573834383,0.5,0.03
-0.4228187919463087,1.0892617449664432,0.4430836840758222,0.0,0.10668572698281499,0.3091594741971032,False,True,True,False,False,0.4571905019193163,-0.10668648573834383,0.5,0.03
-0.4228187919463087,1.1107382550335572,0.43707729726758443,0.0,0.10668572698281499,0.30941235160000247,False,True,True,False,False,0.4534225713338895,-0.10668648573834383,0.5,0.03
-0.4228187919463087,1.1322147651006713,0.43106610198890755,0.0,0.10668572698281499,0.3095520630829263,False,True,True,False,False,0.44955486939625483,-0.10668648573834383,0.5,0.03
-0.4228187919463087,1.1536912751677855,0.42505287073984727,0.0,0.10668572698281499,0.3095785442077595,False,True,True,False,False,0.44558917997856073,-0.10668648573834383,0.5,0.03
-0.4228187919463087,1.1751677852348994,0.41904037695949503,0.0,0.10668572698281499,0.3094917827608036,False,True,True,False,False,0.4415273321470115,-0.10668648573834383,0.5,0.03
-0.4228187919463087,1.1966442953020135,0.41303139374680453,0.0,0.10668572698281499,0.3092918187584124,False,True,True,False,False,0.43737119931825974,-0.10668648573834383,0.5,0.03
-0.4228187919463087,1.2181208053691277,0.4070286925815765,0.0,0.10668572698281499,0.3089787444285337,False,True,True,False,False,0.43312269839534473,-0.10668648573834383,0.5,0.03
-0.4228187919463087,1.2395973154362419,0.40103504204618784,0.0,0.10668572698281499,0.3085527041681725,False,True,True,False,False,0.4287837888835725,-0.10668648573834383,0.5,0.03
-0.4228187919463087,1.261073825503356,0.3950532065486593,0.0,0.10668572698281499,0.3080138944767918,False,True,True,False,False,0.42435647198674775,-0.10668648573834383,0.5,0.03
-0.4228187919463087,1.28255033557047,0.38908594504764704,0.0,0.10668572698281499,0.30736256386568217,False,True,True,False,False,0.419842789684173,-0.10668648573834383,0.5,0.03
-0.4228187919463087,1.304026845637584,0.38313600977994866,0.0,0.10668572698281499,0.306599012743343,False,True,True,False,False,0.4152448237888411,-0.10668648573834383,0.5,0.03
-0.4228187919463087,1.3255033557046982,0.37720614499110855,0.0,0.10668572698281499,0.3057235932769272,False,True,True,False,False,0.410564694987256,-0.10668648573834383,0.5,0.03
-0.4228187919463087,1.3469798657718122,0.3712990856697095,0.0,0.10668572698281499,0.3047367092298139,False,True,True,False,False,0.40580456186132396,-0.10668648573834383,0.5,0.03
-0.4228187919463087,1.3684563758389263,0.36541755628593375,0.0,0.10668572698281499,0.3036388157753831,False,True,True,False,False,0.4009666198927657,-0.10668648573834383,0.5,0.03
-0.4228187919463087,1.3899328859060405,0.3595642695349754,0.0,0.10668572698281499,0.3024304192870797,False,True,True,False,False,0.39605310045051123,-0.10668648573834383,0.5,0.03
-0.4228187919463087,1.4114093959731546,0.35374192508588354,0.0,0.10668572698281499,0.3011120771048627,False,True,True,False,False,0.3910662697615413,-0.10668648573834383,0.5,0.03
-0.4228187919463087,1.4328859060402688,0.3479532083364134,0.0,0.10668572698281499,0.2996843972781467,False,True,True,False,False,0.3860084278656517,-0.10668648573834383,0.5,0.03
-0.4228187919463087,1.4543624161073827,0.3422007891744602,0.0,0.10668572698281499,0.2981480382853566,False,True,True,False,False,0.38088190755462303,-0.10668648573834383,0.5,0.03
-0.4228187919463087,1.4758389261744969,0.33648732074664556,0.0,0.10668572698281499,0.29650370873022125,False,True,True,False,False,0.3756890732962836,-0.10668648573834383,0.5,0.03
-0.4228187919463087,1.497315436241611,0.330815438234626,0.0,0.10668572698281499,0.2947521670149504,False,True,True,False,False,0.3704323201439635,-0.10668648573834383,0.5,0.03
-0.4228187919463087,1.518791946308725,0.3251877576396878,0.0,0.10668572698281499,0.2928942209904415,False,True,True,False,False,0.36511407263184126,-0.10668648573834383,0.5,0.03
-0.4228187919463087,1.540268456375839,0.31960687457618675,0.0,0.10668572698281499,0.29093072758368105,False,True,True,False,False,0.3597367836566933,-0.10668648573834383,0.5,0.03
-0.4228187919463087,1.5617449664429532,0.3140753630743925,0.0,0.10668572698281499,0.2888625924025097,False,True,True,False,False,0.3543029333465627,-0.10668648573834383,0.5,0.03
-0.4228187919463087,1.5832214765100674,0.30859577439328667,0.0,0.10668572698281499,0.28669076931793636,False,True,True,False,False,0.34881502791686714,-0.10668648573834383,0.5,0.03
-0.4228187919463087,1.6046979865771815,0.30317063584386456,0.0,0.10668572698281499,0.2844162600241899,False,True,True,False,False,0.34327559851447553,-0.10668648573834383,0.5,0.03
-0.4228187919463087,1.6261744966442957,0.29780244962348174,0.0,0.10668572698281499,0.28204011357671616,False,True,True,False,False,0.33768720005028574,-0.10668648573834383,0.5,0.03
-0.4228187919463087,1.6476510067114098,0.29249369166178335,0.0,0.10668572698281499,0.27956342590832883,False,True,True,False,False,0.33205241002084096,-0.10668648573834383,0.5,0.03
-0.4228187919463087,1.6691275167785236,0.2872468104787496,0.0,0.10668572698281499,0.2769873393237409,False,True,True,False,False,0.3263738273195303,-0.10668648573834383,0.5,0.03
-0.4228187919463087,1.6906040268456377,0.2820642260553817,0.0,0.10668572698281499,0.2743130419727071,False,True,True,False,False,0.3206540710379193,-0.10668648573834383,0.5,0.03
-0.4228187919463087,1.7120805369127519,0.27694832871755276,0.0,0.10668572698281499,0.2715417673020231,False,True,True,False,False,0.3148957792577661,-0.10668648573834383,0.5,0.03
-0.4228187919463087,1.733557046979866,0.27190147803353426,0.0,0.10668572698281499,0.26867479348663076,False,True,True,False,False,0.3091016078342774,-0.10668648573834383,0.5,0.03
-0.4228187919463087,1.7550335570469802,0.2669260017257096,0.0,0.10668572698281499,0.26571344284009557,False,True,True,False,False,0.3032742291711682,-0.10668648573834383,0.5,0.03
-0.4228187919463087,1.7765100671140943,0.26202419459697573,0.0,0.10668572698281499,0.26265908120472486,False,True,True,False,False,0.29741633098808773,-0.10668648573834383,0.5,0.03
-0.4228187919463087,1.7979865771812085,0.2571983174723277,0.0,0.10668572698281499,0.25951311732161125,False,True,True,False,False,0.2915306150809826,-0.10668648573834383,0.5,0.03
-0.4228187919463087,1.8194630872483222,0.25245059615611515,0.0,0.10668572698281499,0.2562770021808879,False,True,True,False,False,0.2856197960759669,-0.10668648573834383,0.5,0.03
-0.4228187919463087,1.8409395973154363,0.24778322040544964,0.0,0.10668572698281499,0.2529522283524997,False,True,True,False,False,0.2796866001772741,-0.10668648573834383,0.5,0.03
-0.4228187919463087,1.8624161073825505,0.24319834292024006,0.0,0.10668572698281499,0.24954032929779596,False,True,True,False,False,0.273733763909871,-0.10668648573834383,0.5,0.03
-0.4228187919463087,1.8838926174496646,0.2386980783503177,0.0,0.10668572698281499,0.24604287866226304,False,True,True,False,False,0.26776403285730893,-0.10668648573834383,0.5,0.03
-0.4228187919463087,1.9053691275167788,0.234284502320112,0.0,0.10668572698281499,0.24246148954972316,False,True,True,False,False,0.2617801603953988,-0.10668648573834383,0.5,0.03
-0.4228187919463087,1.926845637583893,0.22995965047132505,0.0,0.10668572698281499,0.23879781377833412,False,True,True,False,False,0.25578490642229124,-0.10668648573834383,0.5,0.03
-0.4228187919463087,1.948322147651007,0.22572551752404735,0.0,0.10668572698281499,0.23505354111873344,False,True,True,False,False,0.24978103608554889,-0.10668648573834383,0.5,0.03
-0.4228187919463087,1.9697986577181212,0.22158405635674772,0.0,0.10668572698281499,0.23123039851467786,False,True,True,False,False,0.2437713185067973,-0.10668648573834383,0.5,0.03
-0.4228187919463087,1.9912751677852354,0.21753717710556114,0.0,0.10668572698281499,0.22733014928653678,False,True,True,False,False,0.23775852550454324,-0.10668648573834383,0.5,0.03
-0.4228187919463087,2.012751677852349,0.2135867462832906,0.0,0.10668572698281499,0.2233545923180098,False,True,True,False,False,0.2317454303157487,-0.10668648573834383,0.5,0.03
-0.4228187919463087,2.0342281879194632,0.20973458591852884,0.0,0.10668572698281499,0.21930556122643965,False,True,True,False,False,0.2257348063167508,-0.10668648573834383,0.5,0.03
-0.4228187919463087,2.0557046979865774,0.20598247271529702,0.0,0.10668572698281499,0.21518492351710705,False,True,True,False,False,0.21972942574411797,-0.10668648573834383,0.5,0.03
-0.4228187919463087,2.0771812080536916,0.20233213723358906,0.0,0.10668572698281499,0.21099457972189395,False,True,True,False,False,0.213732058416031,-0.10668648573834383,0.5,0.03
-0.4228187919463087,2.0986577181208057,0.19878526309119776,0.0,0.10668572698281499,0.2067364625227157,False,True,True,False,False,0.2077454704547798,-0.10668648573834383,0.5,0.03
-0.4228187919463087,2.12013422818792,0.19534348618719122,0.0,0.10668572698281499,0.2024125358601237,False,True,True,False,False,0.20177242301096526,-0.10668648573834383,0.5,0.03
-0.4228187919463087,2.141610738255034,0.1920083939474001,0.0,0.10668572698281499,0.19802479402749135,False,True,True,False,False,0.19581567098999325,-0.10668648573834383,0.5,0.03
-0.4228187919463087,2.1630872483221477,0.18878152459226,0.0,0.10668572698281499,0.19357526075120102,False,True,True,False,False,0.18987796178145006,-0.10668648573834383,0.5,0.03
-0.4228187919463087,2.184563758389262,0.18566436642734918,0.0,0.10668572698281499,0.18906598825725457,False,True,True,False,False,0.18396203399194308,-0.10668648573834383,0.5,0.03
-0.4228187919463087,2.206040268456376,0.18265835715694861,0.0,0.10668572698281499,0.18449905632474078,False,True,True,False,False,0.17807061618199405,-0.10668648573834383,0.5,0.03
-0.4228187919463087,2.22751677852349,0.1797648832209397,0.0,0.10668572698281499,0.17987657132659368,False,True,True,False,False,0.1722064256075642,-0.10668648573834383,0.5,0.03
-0.4228187919463087,2.2489932885906043,0.17698527915534668,0.0,0.10668572698281499,0.17520066525808517,False,True,True,False,False,0.1663721669667941,-0.10668648573834383,0.5,0.03
-0.4228187919463087,2.2704697986577185,0.17432082697681822,0.0,0.10668572698281499,0.1704734947535006,False,True,True,False,False,0.16057053115253547,-0.10668648573834383,0.5,0.03
-0.4228187919463087,2.2919463087248326,0.17177275559133248,0.0,0.10668572698281499,0.16569724009144982,False,True,True,False,False,0.15480419401125,-0.10668648573834383,0.5,0.03
-0.4228187919463087,2.3134228187919468,0.16934224022739713,0.0,0.10668572698281499,0.1608741041892731,False,True,True,False,False,0.14907581510884815,-0.10668648573834383,0.5,0.03
-0.4228187919463087,2.334899328859061,0.16703040189400792,0.0,0.10668572698281499,0.1560063115870054,False,True,True,False,False,0.1433880365040368,-0.10668648573834383,0.5,0.03
-0.4228187919463087,2.3563758389261746,0.16483830686361306,0.0,0.10668572698281499,0.15109610742136825,False,True,True,False,False,0.13774348152974186,-0.10668648573834383,0.5,0.03
-0.4228187919463087,2.377852348993289,0.16276696618032466,0.0,0.10668572698281499,0.14614575639026095,False,True,True,False,False,0.13214475358316677,-0.10668648573834383,0.5,0.03
-0.4228187919463087,2.399328859060403,0.16081733519360225,0.0,0.10668572698281499,0.14115754170823103,False,True,True,False,False,0.12659443492504735,-0.10668648573834383,0.5,0.03
-0.4228187919463087,2.420805369127517,0.1589903131176233,0.0,0.10668572698281499,0.13613376405340347,False,True,True,False,False,0.12109508548865382,-0.10668648573834383,0.5,0.03
-0.4228187919463087,2.4422818791946312,0.15728674261654568,0.0,0.10668572698281499,0.13107674050635557,False,True,True,False,False,0.11564924169909153,-0.10668648573834383,0.5,0.03
-0.4228187919463087,2.4637583892617454,0.15570740941585154,0.0,0.10668572698281499,0.1259888034814267,False,True,True,False,False,0.11025941530344377,-0.10668648573834383,0.5,0.03
-0.4228187919463087,2.4852348993288595,0.15425304193995298,0.0,0.10668572698281499,0.12087229965095565,False,True,True,False,False,0.10492809221229712,-0.10668648573834383,0.5,0.03
-0.4228187919463087,2.5067114093959733,0.1529243109762261,0.0,0.10668572698281499,0.11572958886294231,False,True,True,False,False,0.09965773135318293,-0.10668648573834383,0.5,0.03
-0.4228187919463087,2.5281879194630874,0.15172182936562822,0.0,0.10668572698281499,0.11056304305263119,False,True,True,False,False,0.09445076353646345,-0.10668648573834383,0.5,0.03
-0.4228187919463087,2.5496644295302016,0.15064615172004242,0.0,0.10668572698281499,0.10537504514852215,False,True,True,False,False,0.08930959033418756,-0.10668648573834383,0.5,0.03
-0.4228187919463087,2.5711409395973157,0.14969777416647728,0.0,0.10668572698281499,0.10016798797330866,False,True,True,False,False,0.08423658297243061,-0.10668648573834383,0.5,0.03
-0.4228187919463087,2.59261744966443,0.14887713411824227,0.0,0.10668572698281499,0.0949442731402538,False,True,True,False,False,0.07923408123763104,-0.10668648573834383,0.5,0.03
-0.4228187919463087,2.614093959731544,0.14818461007320222,0.0,0.10668572698281499,0.08970630994551168,False,True,True,False,False,0.07430439239742773,-0.10668648573834383,0.5,0.03
-0.4228187919463087,2.635570469798658,0.1476205214392063,0.0,0.10668572698281499,0.08445651425690501,False,True,True,False,False,0.06944979013649563,-0.10668648573834383,0.5,0.03
-0.4228187919463087,2.6570469798657723,0.14718512838676895,0.0,0.10668572698281499,0.07919730739967226,False,True,True,False,False,0.06467251350787057,-0.10668648573834383,0.5,0.03
-0.4228187919463087,2.6785234899328865,0.14687863172907384,0.0,0.10668572698281499,0.07393111503969704,False,True,True,False,False,0.05997476590024717,-0.10668648573834383,0.5,0.03
-0.4228187919463087,2.7,0.14670117282935452,0.0,0.10668572698281499,0.0686603660647363,False,True,True,False,False,0.05535871402172585,-0.10668648573834383,0.5,0.03
-0.40738255033557047,-0.5,0.7070701812178787,0.0,0.10301317246511532,0.03857664444220491,False,True,True,False,False,0.4111487018524143,-0.10301393639979377,0.5,0.03
-0.40738255033557047,-0.4785234899328859,0.707562015183199,0.0,0.10301317246511532,0.04383202432322495,False,True,True,False,False,0.41584651734552697,-0.10301393639979377,0.5,0.03
-0.40738255033557047,-0.4570469798657718,0.7079250334652393,0.0,0.10301317246511532,0.04909545344781283,False,True,True,False,False,0.42046263891833946,-0.10301393639979377,0.5,0.03
-0.40738255033557047,-0.4355704697986577,0.7081590686317073,0.0,0.10301317246511532,0.054364504200728955,False,True,True,False,False,0.4249949375105362,-0.10301393639979377,0.5,0.03
-0.40738255033557047,-0.4140939597315436,0.7082640127402582,0.0,0.10301317246511532,0.059636746374591404,False,True,True,False,False,0.4294413227228677,-0.10301393639979377,0.5,0.03
-0.40738255033557047,-0.3926174496644295,0.708239817388281,0.0,0.10301317246511532,0.06490974829046957,False,True,True,False,False,0.4337997437812906,-0.10301393639979377,0.5,0.03
-0.40738255033557047,-0.3711409395973154,0.7080864937352228,0.0,0.10301317246511532,0.07018107791927841,False,True,True,False,False,0.4380681904828309,-0.10301393639979377,0.5,0.03
-0.40738255033557047,-0.3496644295302013,0.7078041124974414,0.0,0.10301317246511532,0.07544830400339712,False,True,True,False,False,0.4422446941227354,-0.10301393639979377,0.5,0.03
-0.40738255033557047,-0.32818791946308723,0.7073928039155896,0.0,0.10301317246511532,0.0807089971779664,False,True,True,False,False,0.4463273284024834,-0.10301393639979377,0.5,0.03
-0.40738255033557047,-0.30671140939597313,0.7068527576945451,0.0,0.10301317246511532,0.08596073109133232,False,True,True,False,False,0.45031421031823904,-0.10301393639979377,0.5,0.03
-0.40738255033557047,-0.28523489932885904,0.7061842229159149,0.0,0.10301317246511532,0.09120108352411252,False,True,True,False,False,0.45420350102933593,-0.10301393639979377,0.5,0.03
-0.40738255033557047,-0.26375838926174494,0.705387507923152,0.0,0.10301317246511532,0.09642763750636348,False,True,True,False,False,0.457993406706392,-0.10301393639979377,0.5,0.03
-0.40738255033557047,-0.24228187919463084,0.7044629801793416,0.0,0.10301317246511532,0.10163798243233176,False,True,True,False,False,0.4616821793586643,-0.10301393639979377,0.5,0.03
-0.40738255033557047,-0.22080536912751675,0.7034110660977179,0.0,0.10301317246511532,0.10682971517227255,False,True,True,False,False,0.4652681176402627,-0.10301393639979377,0.5,0.03
-0.40738255033557047,-0.19932885906040265,0.7022322508449931,0.0,0.10301317246511532,0.11200044118082263,False,True,True,False,False,0.46874956763484876,-0.10301393639979377,0.5,0.03
-0.40738255033557047,-0.17785234899328856,0.7009270781175874,0.0,0.10301317246511532,0.11714777560141498,False,True,True,False,False,0.47212492361845976,-0.10301393639979377,0.5,0.03
-0.40738255033557047,-0.15637583892617446,0.6994961498908637,0.0,0.10301317246511532,0.12226934436622636,False,True,True,False,False,0.47539262880010524,-0.10301393639979377,0.5,0.03
-0.40738255033557047,-0.13489932885906036,0.6979401261414828,0.0,0.10301317246511532,0.12736278529114878,False,True,True,False,False,0.47855117603979425,-0.10301393639979377,0.5,0.03
-0.40738255033557047,-0.11342281879194627,0.6962597245430076,0.0,0.10301317246511532,0.13242574916528124,False,True,True,False,False,0.48159910854366295,-0.10301393639979377,0.5,0.03
-0.40738255033557047,-0.09194630872483217,0.6944557201348946,0.0,0.10301317246511532,0.13745590083443768,False,True,True,False,False,0.4845350205358805,-0.10301393639979377,0.5,0.03
-0.40738255033557047,-0.07046979865771807,0.69252894496503,0.0,0.10301317246511532,0.14245092027817235,False,True,True,False,False,0.4873575579070255,-0.10301393639979377,0.5,0.03
-0.40738255033557047,-0.04899328859060398,0.6904802877059684,0.0,0.10301317246511532,0.1474085036798251,False,True,True,False,False,0.49006541883863153,-0.10301393639979377,0.5,0.03
-0.40738255033557047,-0.027516778523489882,0.6883106932450574,0.0,0.10301317246511532,0.1523263644890936,False,True,True,False,False,0.492657354403616,-0.10301393639979377,0.5,0.03
-0.40738255033557047,-0.006040268456375786,0.6860211622486347,0.0,0.10301317246511532,0.15720223447664167,False,True,True,False,False,0.4951321691423133,-0.10301393639979377,0.5,0.03
-0.40738255033557047,0.01543624161073831,0.6836127507004973,0.0,0.10301317246511532,0.16203386478025797,False,True,True,False,False,0.49748872161384805,-0.10301393639979377,0.5,0.03
-0.40738255033557047,0.03691275167785246,0.681086569414858,0.0,0.10301317246511532,0.16681902694208203,False,True,True,False,False,0.4997259249225938,-0.10301393639979377,0.5,0.03
-0.40738255033557047,0.0583892617449665,0.6784437835240121,0.0,0.10301317246511532,0.17155551393641927,False,True,True,False,False,0.501842747219474,-0.10301393639979377,0.5,0.03
-0.40738255033557047,0.07986577181208054,0.675685611940953,0.0,0.10301317246511532,0.17624114118767173,False,True,True,False,False,0.5038382121778741,-0.10301393639979377,0.5,0.03
-0.40738255033557047,0.1013422818791947,0.6728133267971805,0.0,0.10301317246511532,0.18087374757791327,False,True,True,False,False,0.5057113994439457,-0.10301393639979377,0.5,0.03
-0.40738255033557047,0.12281879194630885,0.6698282528559659,0.0,0.10301317246511532,0.18545119644364666,False,True,True,False,False,0.5074614450610948,-0.10301393639979377,0.5,0.03
-0.40738255033557047,0.1442953020134229,0.6667317669013404,0.0,0.10301317246511532,0.18997137656128085,False,True,True,False,False,0.5090875418684582,-0.10301393639979377,0.5,0.03
-0.40738255033557047,0.16577181208053693,0.6635252971030908,0.0,0.10301317246511532,0.19443220312087567,False,True,True,False,False,0.510588939873184,-0.10301393639979377,0.5,0.03
-0.40738255033557047,0.18724832214765108,0.6602103223580558,0.0,0.10301317246511532,0.19883161868770305,False,True,True,False,False,0.5119649465963463,-0.10301393639979377,0.5,0.03
-0.40738255033557047,0.20872483221476523,0.6567883716080246,0.0,0.10301317246511532,0.20316759415118302,False,True,True,False,False,0.5132149273923313,-0.10301393639979377,0.5,0.03
-0.40738255033557047,0.23020134228187927,0.6532610231345543,0.0,0.10301317246511532,0.20743812966075534,False,True,True,False,False,0.514338305741551,-0.10301393639979377,0.5,0.03
-0.40738255033557047,0.2516778523489933,0.6496299038310306,0.0,0.10301317246511532,0.21164125554825633,False,True,True,False,False,0.5153345635163467,-0.10301393639979377,0.5,0.03
-0.40738255033557047,0.27315436241610747,0.6458966884523072,0.0,0.10301317246511532,0.2157750332363744,False,True,True,False,False,0.5162032412199613,-0.10301393639979377,0.5,0.03
-0.40738255033557047,0.2946308724832216,0.6420630988422712,0.0,0.10301317246511532,0.21983755613276584,False,True,True,False,False,0.5169439381984701,-0.10301393639979377,0.5,0.03
-0.40738255033557047,0.31610738255033566,0.6381309031396895,0.0,0.10301317246511532,0.22382695050941892,False,True,True,False,False,0.517556312825571,-0.10301393639979377,0.5,0.03
-0.40738255033557047,0.3375838926174497,0.6341019149627025,0.0,0.10301317246511532,0.22774137636685945,False,True,True,False,False,0.5180400826601507,-0.10301393639979377,0.5,0.03
-0.40738255033557047,0.35906040268456385,0.6299779925723425,0.0,0.10301317246511532,0.2315790282828008,False,True,True,False,False,0.5183950245765523,-0.10301393639979377,0.5,0.03
-0.40738255033557047,0.380536912751678,0.6257610380154619,0.0,0.10301317246511532,0.2353381362448454,False,True,True,False,False,0.518620974867487,-0.10301393639979377,0.5,0.03
-0.40738255033557047,0.40201342281879204,0.6214529962474642,0.0,0.10301317246511532,0.23901696646685452,False,True,True,False,False,0.5187178293195388,-0.10301393639979377,0.5,0.03
-0.40738255033557047,0.4234899328859061,0.6170558542352488,0.0,0.10301317246511532,0.24261382218861074,False,True,True,False,False,0.5186855432612304,-0.10301393639979377,0.5,0.03
-0.40738255033557047,0.44496644295302024,0.6125716400407744,0.0,0.10301317246511532,0.24612704445840147,False,True,True,False,False,0.5185241315836265,-0.10301393639979377,0.5,0.03
-0.40738255033557047,0.4664429530201344,0.6080024218856721,0.0,0.10301317246511532,0.24955501289816534,False,True,True,False,False,0.518233668733466,-0.10301393639979377,0.5,0.03
-0.40738255033557047,0.48791946308724843,0.6033503071973335,0.0,0.10301317246511532,0.25289614645084785,False,True,True,False,False,0.5178142886788253,-0.10301393639979377,0.5,0.03
-0.40738255033557047,0.5093959731543625,0.5986174416369185,0.0,0.10301317246511532,0.25614890410962055,False,True,True,False,False,0.517266184847329,-0.10301393639979377,0.5,0.03
-0.40738255033557047,0.5308724832214766,0.5938060081097265,0.0,0.10301317246511532,0.25931178562862844,False,True,True,False,False,0.5165896100369374,-0.10301393639979377,0.5,0.03
-0.40738255033557047,0.5523489932885908,0.5889182257583905,0.0,0.10301317246511532,0.26238333221493765,False,True,True,False,False,0.515784876299349,-0.10301393639979377,0.5,0.03
-0.40738255033557047,0.5738255033557049,0.5839563489393594,0.0,0.10301317246511532,0.2653621272013639,False,True,True,False,False,0.5148523547960767,-0.10301393639979377,0.5,0.03
-0.40738255033557047,0.5953020134228189,0.5789226661831366,0.0,0.10301317246511532,0.268246796699871,False,True,True,False,False,0.5137924756272586,-0.10301393639979377,0.5,0.03
-0.40738255033557047,0.616778523489933,0.5738194991387573,0.0,0.10301317246511532,0.27103601023524065,False,True,True,False,False,0.5126057276332862,-0.10301393639979377,0.5,0.03
-0.40738255033557047,0.6382550335570472,0.5686492015029921,0.0,0.10301317246511532,0.2737284813587165,False,True,True,False,False,0.5112926581693406,-0.10301393639979377,0.5,0.03
-0.40738255033557047,0.6597315436241611,0.563414157934768,0.0,0.10301317246511532,0.2763229682413444,False,True,True,False,False,0.5098538728529389,-0.10301393639979377,0.5,0.03
-0.40738255033557047,0.6812080536912752,0.5581167829553089,0.0,0.10301317246511532,0.2788182742467317,False,True,True,False,False,0.508290035284611,-0.10301393639979377,0.5,0.03
-0.40738255033557047,0.7026845637583894,0.5527595198345044,0.0,0.10301317246511532,0.28121324848296353,False,True,True,False,False,0.5066018667418305,-0.10301393639979377,0.5,0.03
-0.40738255033557047,0.7241610738255035,0.5473448394640179,0.0,0.10301317246511532,0.28350678633342036,False,True,True,False,False,0.5047901458463459,-0.10301393639979377,0.5,0.03
-0.40738255033557047,0.7456375838926177,0.5418752392176546,0.0,0.10301317246511532,0.2856978299662517,False,True,True,False,False,0.5028557082050623,-0.10301393639979377,0.5,0.03
-0.40738255033557047,0.7671140939597316,0.5363532417995165,0.0,0.10301317246511532,0.28778536882227324,False,True,True,False,False,0.5007994460246408,-0.10301393639979377,0.5,0.03
-0.40738255033557047,0.7885906040268458,0.5307813940804732,0.0,0.10301317246511532,0.2897684400810586,False,True,True,False,False,0.49862230769999194,-0.10301393639979377,0.5,0.03
-0.40738255033557047,0.8100671140939599,0.5251622659234879,0.0,0.10301317246511532,0.2916461291050151,False,True,True,False,False,0.49632529737685493,-0.10301393639979377,0.5,0.03
-0.40738255033557047,0.8315436241610739,0.5194984489983376,0.0,0.10301317246511532,0.2934175698612345,False,True,True,False,False,0.4939094744886624,-0.10301393639979377,0.5,0.03
-0.40738255033557047,0.853020134228188,0.5137925555862761,0.0,0.10301317246511532,0.2950819453209278,False,True,True,False,False,0.4913759532679056,-0.10301393639979377,0.5,0.03
-0.40738255033557047,0.8744966442953022,0.5080472173751904,0.0,0.10301317246511532,0.29663848783625735,True,True,True,False,False,0.48872590223222556,-0.10301393639979377,0.5,0.03
-0.40738255033557047,0.8959731543624163,0.5022650842458065,0.0,0.10301317246511532,0.29808647949439276,True,True,True,False,False,0.48596054364546515,-0.10301393639979377,0.5,0.03
